Marca,Modelo,Ano_Fabricacao,Ano_Modelo,Quilometragem,Combustivel,Cambio,Cor,Num_Portas,Estado_Venda,Preco_Listagem,Foi_Vendido
Chevrolet,Tracker,2010,2011,205804,Flex,Automático,Preto,4,SC,10000,0
Honda,Civic,2008,2008,198427,Flex,Automatizado,Vermelho,4,SP,10000,0
Peugeot,208,2012,2012,125866,Gasolina,Automático,Vermelho,4,RS,12374,0
Jeep,Commander,2005,2005,420532,Flex,Automático,Prata,4,PE,10000,0
Ford,Fiesta,2010,2010,216611,Flex,CVT,Branco,4,MG,10000,0
Nissan,Sentra,2012,2013,149726,Flex,CVT,Branco,4,RS,12390,0
Jeep,Commander,2005,2005,241370,Flex,CVT,Branco,4,RS,10000,0
Ford,Fiesta,2014,2014,125815,Flex,Manual,Marrom,2,PR,10144,0
Honda,Civic,2023,2024,10730,Gasolina,Manual,Preto,2,DF,94824,1
Chevrolet,Cobalt,2006,2007,181357,Diesel,Automático,Azul,4,SC,10000,0
Nissan,Frontier,2006,2007,300261,Flex,Automático,Cinza,4,RJ,10000,0
Ford,Ka,2006,2007,247227,Flex,Manual,Marrom,2,PR,10000,0
Chevrolet,Prisma,2024,2025,787,Diesel,Manual,Vermelho,4,SC,55638,1
Peugeot,2008,2010,2010,160555,Flex,Manual,Prata,4,RJ,10000,0
Toyota,SW4,2008,2009,184523,Diesel,Manual,Branco,4,BA,10000,0
Fiat,Pulse,2021,2021,81096,Flex,Automático,Preto,2,PE,36098,1
Honda,HR-V,2020,2020,28882,Flex,Automático,Preto,2,PR,76082,1
Nissan,March,2016,2016,130572,Flex,Manual,Cinza,2,SC,15601,0
Citroën,C4 Cactus,2008,2008,199100,Flex,Automático,Marrom,4,DF,10000,0
Volkswagen,Jetta,2007,2008,147232,Flex,Automático,Cinza,4,CE,10000,1
Fiat,Mobi,2016,2017,88956,Flex,Automatizado,Marrom,4,RS,12646,0
Ford,Ranger,2024,2024,18245,Diesel,CVT,Vermelho,4,BA,50737,1
Nissan,Frontier,2010,2011,255007,Flex,Manual,Vermelho,4,CE,10000,0
Citroën,C4 Cactus,2022,2022,41893,Flex,Automatizado,Marrom,4,PR,42731,0
Honda,HR-V,2018,2018,61246,Flex,Manual,Branco,4,RJ,51731,0
Citroën,Aircross,2020,2020,62204,Diesel,Manual,Prata,4,RJ,31033,1
Jeep,Compass,2012,2012,159859,Diesel,Manual,Azul,4,MG,12010,1
Toyota,Corolla,2018,2019,137810,Flex,Automático,Cinza,4,RJ,21343,1
Renault,Oroch,2014,2014,82047,Flex,CVT,Azul,4,RJ,12524,0
Nissan,March,2010,2011,178963,Flex,Automático,Branco,4,MG,10000,0
Honda,Civic,2008,2008,393884,Diesel,Automático,Marrom,2,BA,10000,0
Peugeot,3008,2008,2009,291794,Flex,Manual,Azul,4,RJ,10000,0
Volkswagen,T-Cross,2025,2025,1558,Diesel,Automático,Preto,4,SC,43213,1
Toyota,RAV4,2025,2025,1369,Flex,Manual,Preto,2,PR,118779,1
Fiat,Palio,2025,2025,1033,Flex,Automatizado,Prata,4,ES,50957,1
Ford,Fiesta,2010,2010,147240,Flex,Manual,Marrom,4,MG,10000,0
Fiat,Strada,2005,2005,335904,Gasolina,Manual,Azul,4,RJ,10000,0
Renault,Logan,2013,2014,119761,Flex,Manual,Azul,4,MG,14924,0
Nissan,Sentra,2012,2013,211832,Flex,CVT,Cinza,4,SP,10000,0
Nissan,Versa,2012,2013,213592,Flex,Manual,Prata,4,SP,10000,0
Nissan,Kicks,2011,2012,134361,Flex,Manual,Azul,4,PR,13108,0
Renault,Oroch,2010,2011,258418,Flex,Automático,Preto,4,BA,10000,0
Chevrolet,Montana,2012,2012,193458,Flex,Automático,Branco,2,PR,10000,0
Ford,Focus,2018,2019,74141,Flex,Automático,Preto,2,BA,37864,1
Toyota,Corolla,2016,2017,137047,Flex,Manual,Prata,4,DF,22466,0
Renault,Captur,2025,2025,878,Flex,Automático,Azul,4,RS,36749,1
Peugeot,2008,2020,2020,95951,Flex,Manual,Branco,4,PR,29660,0
Citroën,Aircross,2015,2016,116315,Flex,Manual,Preto,4,SC,16732,0
Nissan,Kicks,2007,2008,223114,Flex,Automático,Azul,2,DF,10000,0
Fiat,Punto,2013,2013,206433,Flex,Manual,Prata,4,ES,10000,0
Jeep,Commander,2006,2007,144001,Flex,Automático,Preto,2,GO,10000,0
Honda,HR-V,2021,2022,31147,Flex,CVT,Marrom,4,SC,93423,1
Peugeot,3008,2015,2015,82124,Flex,CVT,Prata,4,PE,17444,0
Chevrolet,Montana,2023,2023,22222,Flex,Automático,Prata,4,ES,44474,1
Chevrolet,S10,2009,2010,125774,Flex,Manual,Vermelho,4,GO,10000,0
Fiat,Siena,2018,2019,143207,Flex,CVT,Branco,4,GO,14289,1
Citroën,C3,2012,2013,140163,Diesel,Automático,Azul,4,GO,10000,0
Citroën,C3,2024,2025,1552,Gasolina,Manual,Vermelho,4,MG,64534,1
Nissan,Kicks,2020,2021,68194,Flex,Automatizado,Cinza,4,SP,44902,0
Citroën,C4 Cactus,2021,2022,35835,Gasolina,Manual,Branco,4,SC,45022,0
Fiat,Toro,2020,2021,74186,Gasolina,Automático,Azul,4,CE,25821,0
Peugeot,208,2017,2018,44453,Flex,Automatizado,Cinza,4,PR,28357,1
Peugeot,3008,2023,2023,38854,Flex,Manual,Marrom,4,DF,48250,1
Ford,EcoSport,2016,2017,139828,Flex,Automático,Preto,2,SC,11709,1
Peugeot,208,2012,2012,156700,Flex,Manual,Preto,4,PR,10000,0
Honda,City,2007,2007,223366,Flex,Automático,Marrom,4,GO,10000,0
Peugeot,2008,2014,2014,117255,Flex,Automático,Vermelho,4,GO,18340,0
Nissan,Frontier,2022,2022,50028,Flex,Manual,Prata,4,RJ,60873,1
Fiat,Strada,2022,2023,14687,Flex,CVT,Cinza,4,CE,39625,1
Jeep,Commander,2019,2020,68587,Flex,Manual,Vermelho,4,SC,49883,1
Peugeot,2008,2010,2010,200206,Flex,Automático,Cinza,4,DF,10000,0
Peugeot,3008,2017,2018,40861,Flex,Manual,Preto,4,SC,23887,0
Hyundai,i30,2012,2013,153208,Flex,Automático,Azul,4,ES,12256,0
Honda,Civic,2006,2006,461820,Gasolina,Automático,Branco,4,ES,10000,0
Chevrolet,Prisma,2018,2018,42572,Flex,Automático,Vermelho,4,MG,21679,0
Peugeot,3008,2017,2017,132501,Flex,Automatizado,Branco,2,RS,14189,0
Honda,City,2012,2012,102333,Flex,Manual,Branco,4,SP,16111,1
Ford,Focus,2022,2022,31854,Flex,CVT,Preto,2,PR,40726,1
Toyota,SW4,2017,2018,61406,Flex,Automático,Azul,2,RJ,52144,1
Fiat,Palio,2023,2023,28606,Flex,Automático,Vermelho,4,PR,38427,1
Renault,Kwid,2005,2006,263725,Flex,Manual,Cinza,2,CE,10000,0
Chevrolet,Prisma,2008,2008,345911,Flex,Manual,Cinza,4,ES,10000,0
Fiat,Punto,2007,2008,205417,Flex,Manual,Cinza,4,GO,10000,0
Ford,Ka,2014,2015,133223,Flex,Manual,Branco,4,MG,12139,0
Honda,Civic,2011,2011,184072,Flex,Manual,Prata,4,BA,10238,0
Jeep,Compass,2024,2025,2210,Diesel,Automático,Vermelho,4,SP,93853,1
Fiat,Strada,2025,2025,1267,Flex,Automático,Branco,4,RJ,63446,1
Renault,Kwid,2009,2010,102241,Flex,Automático,Cinza,4,GO,12884,0
Volkswagen,Fox,2013,2013,95882,Etanol,Automático,Cinza,4,BA,12928,0
Jeep,Compass,2013,2014,69909,Flex,Manual,Marrom,2,GO,30781,1
Toyota,SW4,2012,2012,215269,Flex,Manual,Azul,4,PE,10000,0
Ford,EcoSport,2010,2010,228184,Flex,Automático,Branco,4,GO,10000,0
Jeep,Renegade,2015,2015,119725,Flex,Automático,Vermelho,4,SC,30356,0
Nissan,Sentra,2020,2021,75257,Flex,Automático,Preto,2,DF,34003,1
Nissan,Frontier,2006,2006,215105,Flex,Automático,Branco,4,RJ,10000,0
Jeep,Renegade,2016,2017,118413,Flex,Automatizado,Vermelho,4,RS,26886,0
Ford,Ka,2005,2005,263981,Flex,Manual,Preto,4,PR,10000,0
Honda,CR-V,2024,2025,943,Flex,Manual,Branco,2,ES,96158,1
Jeep,Commander,2024,2025,2376,Flex,Automático,Cinza,4,DF,105851,1
Citroën,C3,2005,2005,189168,Flex,Manual,Preto,2,SP,10000,0
Chevrolet,Tracker,2018,2019,136891,Flex,CVT,Vermelho,4,CE,15927,1
Jeep,Renegade,2021,2021,72404,Flex,Automático,Prata,4,CE,57931,1
Ford,Focus,2015,2015,122978,Flex,Manual,Cinza,2,GO,14806,0
Ford,Focus,2015,2016,159129,Flex,Automático,Preto,2,RJ,11592,0
Citroën,C3,2013,2013,133303,Flex,Automatizado,Cinza,4,CE,11093,0
Fiat,Argo,2015,2015,114874,Flex,Manual,Branco,4,RS,11435,0
Fiat,Palio,2021,2022,35310,Diesel,Manual,Branco,4,MG,25158,0
Nissan,March,2006,2006,330429,Flex,Manual,Azul,4,CE,10000,0
Toyota,SW4,2017,2017,107709,Flex,Manual,Marrom,2,SP,30801,0
Jeep,Compass,2012,2012,217654,Flex,Automático,Prata,4,PE,10000,0
Citroën,C4 Cactus,2007,2007,146765,Flex,Manual,Marrom,4,RS,10000,0
Renault,Captur,2005,2005,270180,Gasolina,Automático,Azul,4,SP,10000,0
Toyota,Etios,2010,2010,121264,Flex,Manual,Cinza,2,SC,16014,0
Chevrolet,Cobalt,2008,2008,284162,Flex,Automático,Azul,4,RJ,10000,0
Hyundai,HB20,2006,2007,235185,Flex,Automático,Vermelho,4,ES,10000,1
Renault,Captur,2010,2010,152431,Diesel,Manual,Vermelho,2,MG,10000,0
Honda,City,2025,2025,820,Etanol,Automático,Marrom,4,DF,86612,1
Jeep,Commander,2020,2021,35349,Flex,Automático,Preto,4,RS,68887,1
Honda,Fit,2009,2009,286941,Flex,Automático,Marrom,4,PE,10000,0
Nissan,Sentra,2025,2025,2188,Flex,Manual,Preto,2,SC,75067,1
Honda,City,2010,2010,206059,Flex,Manual,Preto,2,ES,10000,1
Nissan,March,2012,2012,186446,Flex,Manual,Marrom,4,GO,10000,0
Honda,City,2013,2013,180098,Flex,Manual,Branco,2,SC,11358,1
Volkswagen,Voyage,2010,2010,250231,Flex,Manual,Cinza,2,GO,10000,0
Toyota,RAV4,2016,2016,54916,Flex,Manual,Azul,2,PR,41876,0
Volkswagen,Virtus,2009,2010,199155,Flex,Automático,Cinza,4,PE,10000,0
Honda,Fit,2023,2023,21597,Gasolina,Manual,Branco,4,DF,60247,1
Fiat,Mobi,2013,2013,138823,Flex,Manual,Branco,4,MG,10000,0
Peugeot,3008,2022,2023,14522,Flex,CVT,Cinza,4,BA,55313,1
Volkswagen,Voyage,2015,2016,113015,Flex,Automático,Marrom,4,MG,11689,1
Ford,Focus,2017,2018,136093,Etanol,Automatizado,Azul,4,SC,12246,0
Chevrolet,Tracker,2013,2014,109099,Diesel,Manual,Prata,4,GO,10000,0
Fiat,Uno,2012,2013,140510,Gasolina,Manual,Marrom,4,CE,10000,0
Hyundai,HB20S,2019,2020,87398,Flex,Manual,Prata,2,ES,30926,1
Peugeot,208,2009,2009,269179,Flex,Automático,Branco,2,RS,10000,0
Chevrolet,Cruze,2019,2020,44510,Diesel,Manual,Marrom,4,PE,21071,1
Jeep,Compass,2021,2021,69730,Flex,Manual,Vermelho,4,MG,69480,0
Nissan,Sentra,2018,2018,52865,Flex,Automático,Preto,4,PR,31506,0
Fiat,Punto,2018,2018,120788,Diesel,Manual,Vermelho,2,DF,16074,0
Fiat,Cronos,2025,2025,620,Flex,CVT,Cinza,4,RS,70801,1
Fiat,Cronos,2018,2018,79296,Flex,Automático,Azul,2,PR,24748,1
Ford,Focus,2025,2025,2024,Gasolina,Automático,Preto,4,SP,64486,1
Volkswagen,Jetta,2015,2016,80330,Diesel,Automático,Preto,4,MG,20053,0
Jeep,Commander,2014,2015,152001,Flex,Automático,Cinza,4,CE,17751,1
Chevrolet,Prisma,2022,2022,34407,Flex,Automatizado,Azul,2,MG,38421,1
Hyundai,HB20,2017,2017,143612,Flex,CVT,Prata,4,PR,17331,0
Jeep,Compass,2022,2023,23011,Flex,Manual,Branco,4,DF,79407,0
Renault,Oroch,2022,2022,45896,Flex,Automático,Azul,2,MG,47668,1
Honda,WR-V,2013,2013,71745,Flex,Automatizado,Prata,2,GO,27774,0
Jeep,Renegade,2005,2005,344878,Diesel,Manual,Branco,4,GO,10000,0
Jeep,Compass,2025,2025,1108,Flex,Automático,Marrom,4,PE,101784,1
Hyundai,Tucson,2015,2016,92414,Diesel,CVT,Cinza,4,RJ,25035,1
Renault,Oroch,2010,2011,120436,Flex,Automático,Branco,4,BA,10000,0
Ford,Ranger,2007,2008,127020,Gasolina,Automático,Branco,4,PR,10758,0
Peugeot,3008,2022,2022,29900,Flex,Automático,Preto,4,GO,37194,1
Volkswagen,T-Cross,2015,2015,101139,Flex,Manual,Preto,4,PR,15097,0
Citroën,Aircross,2020,2020,42037,Flex,Manual,Cinza,4,ES,31020,1
Hyundai,HB20,2021,2021,51368,Flex,Automático,Prata,4,CE,45087,1
Ford,Ka,2019,2019,127616,Flex,Manual,Preto,4,BA,21558,1
Peugeot,2008,2006,2007,242869,Flex,Manual,Branco,4,RS,10000,0
Toyota,Hilux,2009,2009,164391,Gasolina,Manual,Vermelho,2,RS,11101,0
Chevrolet,Prisma,2024,2025,859,Flex,Automático,Preto,4,GO,46755,1
Citroën,C3,2008,2009,291341,Flex,Manual,Branco,4,BA,10000,0
Renault,Captur,2012,2013,94401,Flex,CVT,Marrom,4,BA,10696,0
Renault,Sandero,2014,2015,71265,Flex,Manual,Branco,2,PE,13046,1
Renault,Duster,2013,2014,198994,Flex,Automático,Vermelho,2,ES,10000,0
Volkswagen,Nivus,2009,2009,147774,Diesel,Manual,Azul,4,SP,10000,0
Nissan,Sentra,2016,2017,104863,Flex,Manual,Vermelho,4,SC,22590,0
Nissan,Sentra,2006,2007,187137,Flex,Manual,Azul,2,RJ,10000,0
Chevrolet,Montana,2015,2015,188325,Diesel,CVT,Preto,4,SC,10000,0
Jeep,Compass,2013,2014,134002,Flex,Automático,Prata,4,BA,20611,0
Volkswagen,Saveiro,2023,2024,17277,Gasolina,Manual,Azul,4,PE,52937,0
Chevrolet,Onix,2013,2014,122346,Flex,Automático,Azul,2,MG,11366,0
Peugeot,2008,2010,2011,320380,Flex,Manual,Cinza,4,SC,10000,0
Jeep,Commander,2015,2015,135254,Flex,CVT,Marrom,4,GO,25232,0
Citroën,C4 Cactus,2009,2009,274241,Flex,Manual,Vermelho,4,RS,10000,0
Citroën,C3,2020,2021,80246,Flex,Manual,Prata,2,PR,27782,1
Ford,EcoSport,2008,2009,272092,Flex,Manual,Azul,2,PE,10000,0
Peugeot,2008,2005,2006,280118,Diesel,Automático,Cinza,4,SC,10000,0
Honda,CR-V,2013,2013,127152,Flex,Manual,Marrom,4,BA,17514,0
Volkswagen,Virtus,2015,2015,123871,Flex,Manual,Prata,4,GO,12001,0
Hyundai,Creta,2022,2023,45175,Flex,Manual,Preto,2,SC,45494,1
Honda,Fit,2020,2020,58919,Diesel,Automático,Prata,4,CE,53386,1
Nissan,Versa,2012,2012,228543,Flex,Automatizado,Marrom,4,SP,10000,0
Fiat,Punto,2024,2024,12392,Flex,CVT,Marrom,4,MG,50613,1
Volkswagen,Jetta,2011,2011,170755,Flex,Manual,Branco,4,RS,10000,0
Honda,HR-V,2007,2007,164455,Flex,Manual,Prata,2,DF,10000,0
Ford,Focus,2011,2012,165213,Flex,Automático,Prata,4,MG,10000,0
Chevrolet,S10,2024,2024,17364,Gasolina,Manual,Vermelho,4,CE,63988,1
Fiat,Strada,2020,2020,69222,Flex,Automático,Prata,4,RJ,22132,1
Peugeot,3008,2014,2015,104058,Gasolina,Automático,Cinza,4,PE,13548,0
Nissan,Versa,2008,2008,159777,Flex,Automático,Azul,2,ES,10050,0
Citroën,C4 Cactus,2009,2009,219703,Flex,Manual,Marrom,4,ES,10000,0
Peugeot,208,2008,2009,237718,Flex,Automático,Prata,4,MG,10000,0
Chevrolet,Cruze,2020,2020,106824,Flex,Automático,Vermelho,2,CE,20868,1
Hyundai,Tucson,2008,2009,259703,Diesel,Manual,Azul,4,CE,10000,0
Renault,Sandero,2016,2017,77800,Gasolina,Manual,Preto,2,SP,11746,0
Toyota,RAV4,2015,2015,150785,Flex,Manual,Vermelho,4,CE,12893,0
Peugeot,2008,2007,2008,224774,Flex,Manual,Marrom,4,ES,10000,0
Hyundai,HB20,2007,2007,297805,Flex,Automático,Marrom,4,GO,10000,0
Honda,City,2016,2016,167325,Flex,Manual,Cinza,2,ES,14468,1
Ford,EcoSport,2021,2022,56379,Flex,Manual,Preto,4,SC,35358,0
Fiat,Siena,2016,2016,94942,Flex,Manual,Prata,2,MG,16248,0
Peugeot,3008,2017,2017,69332,Flex,Manual,Vermelho,2,GO,25078,0
Renault,Clio,2008,2009,172606,Flex,CVT,Preto,2,RJ,10000,0
Hyundai,HB20,2025,2025,1526,Flex,Automático,Cinza,2,GO,77615,1
Citroën,C3,2005,2006,158797,Flex,Automático,Prata,4,MG,10000,0
Toyota,Yaris,2016,2016,126590,Flex,Automático,Vermelho,4,BA,31121,0
Honda,City,2022,2022,59485,Gasolina,Automático,Branco,4,GO,73445,1
Volkswagen,Amarok,2008,2008,182237,Flex,CVT,Azul,4,DF,10000,0
Toyota,RAV4,2011,2012,236779,Diesel,CVT,Azul,4,PE,10000,0
Citroën,C4 Cactus,2022,2023,14152,Flex,Manual,Preto,2,SC,52014,1
Ford,Focus,2007,2008,400722,Flex,Manual,Vermelho,2,BA,10000,0
Hyundai,Creta,2017,2017,146969,Flex,Manual,Vermelho,4,RJ,20871,0
Chevrolet,Onix,2009,2009,196131,Flex,Manual,Cinza,4,GO,10000,0
Jeep,Compass,2022,2023,13130,Flex,Manual,Vermelho,4,GO,70167,1
Honda,City,2012,2013,151583,Flex,Manual,Vermelho,4,SC,18348,0
Fiat,Strada,2010,2010,165265,Flex,Manual,Vermelho,4,SC,10000,0
Nissan,March,2016,2017,94194,Flex,CVT,Marrom,2,RJ,27409,0
Citroën,C3,2009,2009,162256,Flex,Automático,Branco,4,ES,10000,0
Honda,City,2007,2007,276134,Gasolina,Automático,Preto,2,ES,10000,1
Peugeot,208,2021,2021,66313,Flex,Manual,Branco,4,ES,31552,1
Ford,Ka,2022,2023,21895,Flex,Manual,Marrom,4,PE,55224,0
Volkswagen,Up!,2018,2019,67165,Gasolina,Manual,Prata,4,BA,24374,1
Renault,Oroch,2022,2023,21650,Gasolina,Manual,Cinza,4,RJ,49711,0
Honda,City,2014,2015,168607,Flex,Automático,Vermelho,4,BA,14074,0
Volkswagen,Virtus,2022,2022,46914,Etanol,Automático,Prata,4,MG,39822,1
Peugeot,2008,2023,2024,8092,Flex,Automático,Azul,4,SP,61686,1
Hyundai,HB20S,2012,2012,237355,Flex,Manual,Branco,4,RS,10000,1
Ford,Focus,2008,2009,368805,Flex,CVT,Azul,4,PR,10000,0
Fiat,Siena,2010,2010,359681,Flex,Automático,Azul,4,ES,10000,0
Renault,Sandero,2023,2024,8970,Diesel,Automático,Marrom,2,CE,44838,1
Hyundai,HB20,2022,2022,46238,Flex,Manual,Marrom,4,DF,53189,0
Chevrolet,Cobalt,2025,2025,705,Flex,Manual,Preto,4,PE,45518,1
Peugeot,208,2006,2006,220339,Diesel,Manual,Branco,4,MG,10000,0
Jeep,Renegade,2014,2014,203289,Flex,CVT,Marrom,4,RS,10000,1
Renault,Clio,2009,2009,204378,Flex,Automático,Cinza,4,BA,10000,1
Fiat,Strada,2009,2009,335119,Flex,CVT,Cinza,4,SP,10000,0
Citroën,C3,2023,2024,25326,Flex,Automatizado,Prata,4,GO,37521,1
Honda,City,2013,2014,153745,Gasolina,CVT,Azul,4,PR,12880,0
Citroën,C3,2023,2023,24265,Flex,Automático,Branco,2,CE,62784,1
Peugeot,208,2022,2022,40151,Flex,Automático,Cinza,4,BA,51961,0
Volkswagen,T-Cross,2017,2018,115736,Gasolina,Manual,Prata,2,ES,12130,0
Jeep,Compass,2012,2012,151900,Flex,Manual,Preto,4,BA,12354,0
Chevrolet,Tracker,2005,2005,196600,Flex,Automático,Cinza,2,CE,10000,0
Peugeot,3008,2025,2025,2106,Flex,Automático,Cinza,2,MG,60815,1
Renault,Clio,2016,2017,47079,Flex,Manual,Marrom,4,SP,21181,0
Hyundai,Creta,2015,2016,168518,Flex,Automático,Vermelho,4,RS,12232,0
Jeep,Renegade,2018,2018,165019,Gasolina,Manual,Vermelho,4,SP,17991,0
Jeep,Commander,2013,2013,199643,Flex,Manual,Prata,4,RS,10000,0
Jeep,Compass,2019,2019,56657,Diesel,Automático,Marrom,4,SP,56296,1
Citroën,Aircross,2009,2010,161590,Flex,Automatizado,Cinza,4,DF,10000,0
Renault,Duster,2014,2014,145299,Gasolina,Automático,Cinza,4,RJ,10000,0
Chevrolet,Cobalt,2014,2014,170917,Flex,Automatizado,Prata,4,GO,10000,0
Volkswagen,Jetta,2022,2023,27213,Gasolina,Manual,Branco,4,RS,40456,0
Volkswagen,Amarok,2012,2013,158554,Gasolina,Automático,Preto,4,RJ,10000,0
Hyundai,Tucson,2019,2019,73212,Flex,Manual,Vermelho,4,RS,30070,1
Honda,City,2007,2008,121037,Flex,Automático,Marrom,4,PR,16188,0
Ford,Ka,2011,2011,111333,Diesel,Manual,Azul,4,SP,10000,0
Fiat,Argo,2019,2020,74575,Flex,Manual,Cinza,4,MG,22483,1
Chevrolet,Cruze,2006,2007,282401,Gasolina,Automático,Preto,2,SP,10000,0
Jeep,Commander,2008,2009,199956,Flex,Automático,Prata,4,GO,10000,0
Citroën,C3,2013,2014,231579,Flex,Automático,Preto,4,SC,10000,0
Nissan,Sentra,2024,2025,1693,Etanol,Automático,Marrom,4,MG,86062,1
Honda,City,2021,2022,41969,Flex,Manual,Vermelho,4,PE,72114,1
Honda,HR-V,2019,2020,98742,Flex,Manual,Prata,4,GO,40450,0
Hyundai,Creta,2007,2008,153537,Flex,Manual,Preto,2,PE,10000,0
Hyundai,HB20S,2022,2022,30547,Etanol,Manual,Marrom,4,DF,52550,0
Peugeot,2008,2022,2022,46040,Flex,Automático,Marrom,4,PE,41611,1
Peugeot,208,2020,2021,87644,Flex,Manual,Azul,2,RS,26782,1
Renault,Duster,2020,2020,68110,Flex,Manual,Cinza,4,PR,20480,1
Peugeot,3008,2009,2009,161646,Flex,Manual,Preto,4,SP,10000,0
Fiat,Cronos,2020,2021,66564,Flex,Manual,Prata,4,PE,29799,1
Ford,Ranger,2010,2010,240892,Flex,CVT,Marrom,4,PE,10000,0
Honda,City,2019,2020,71829,Diesel,Automático,Preto,4,PR,53005,1
Citroën,Aircross,2012,2012,169151,Flex,Manual,Marrom,2,MG,10000,0
Nissan,Sentra,2011,2012,188695,Flex,Automático,Vermelho,4,CE,10000,0
Honda,City,2017,2017,91736,Diesel,Manual,Prata,2,ES,27742,1
Fiat,Toro,2021,2021,38545,Flex,Automático,Preto,4,PR,36168,1
Peugeot,208,2013,2013,102728,Flex,Automático,Azul,4,ES,10000,0
Honda,Civic,2014,2015,146950,Flex,Manual,Branco,4,GO,18381,0
Citroën,C4 Cactus,2024,2024,16535,Flex,Manual,Cinza,4,SP,50821,1
Toyota,Corolla,2015,2016,82975,Flex,Manual,Vermelho,2,BA,28395,1
Renault,Captur,2011,2011,180647,Flex,CVT,Preto,4,CE,10000,0
Nissan,Kicks,2019,2020,46846,Gasolina,Manual,Vermelho,4,PE,41591,1
Honda,Fit,2006,2006,271999,Flex,Automático,Marrom,4,MG,10000,0
Chevrolet,Onix Plus,2019,2019,120881,Flex,Automático,Azul,2,RJ,20559,1
Honda,City,2017,2018,96294,Flex,Automático,Marrom,4,BA,29429,1
Peugeot,3008,2008,2009,317845,Gasolina,Manual,Prata,2,GO,10000,0
Peugeot,2008,2005,2006,322160,Flex,Manual,Azul,4,CE,10000,0
Chevrolet,Cobalt,2010,2011,218956,Flex,Automático,Branco,2,CE,10000,0
Ford,EcoSport,2009,2010,331154,Flex,Automático,Preto,4,PE,10000,0
Jeep,Renegade,2020,2021,52478,Gasolina,Manual,Branco,4,SP,51963,0
Chevrolet,Spin,2018,2018,142550,Flex,Automático,Cinza,2,ES,14468,0
Volkswagen,Gol,2005,2006,173705,Flex,CVT,Prata,2,BA,10000,0
Toyota,Hilux,2012,2012,132527,Diesel,Manual,Azul,4,MG,19588,0
Jeep,Compass,2013,2013,94470,Flex,Manual,Azul,4,SP,20582,0
Ford,Fiesta,2008,2008,110373,Flex,Manual,Vermelho,4,RS,10000,0
Citroën,Aircross,2014,2015,92548,Flex,Automático,Cinza,4,RS,18694,0
Jeep,Renegade,2015,2016,143518,Flex,Automático,Vermelho,2,PE,21688,0
Nissan,Kicks,2017,2018,60977,Flex,Manual,Preto,4,PE,34401,1
Honda,City,2005,2006,257213,Flex,Automatizado,Prata,2,PR,10000,0
Ford,Ranger,2005,2005,232817,Flex,Manual,Marrom,4,CE,10000,0
Peugeot,3008,2017,2018,150236,Flex,Manual,Prata,4,RJ,12384,0
Volkswagen,Jetta,2021,2022,56780,Flex,Automático,Marrom,2,RS,39033,1
Honda,WR-V,2022,2022,28618,Flex,Manual,Vermelho,4,PR,74208,1
Citroën,C4 Cactus,2005,2005,357160,Gasolina,Automático,Prata,2,GO,10000,0
Volkswagen,Voyage,2017,2017,141690,Flex,Automático,Prata,4,CE,13199,0
Hyundai,HB20,2006,2007,281488,Flex,CVT,Marrom,4,PE,10000,0
Toyota,Hilux,2013,2014,103049,Gasolina,Automático,Prata,4,RS,23873,1
Chevrolet,Cruze,2011,2011,80158,Flex,Automático,Cinza,4,RS,11012,0
Jeep,Compass,2012,2012,213844,Flex,CVT,Prata,4,PR,10000,0
Ford,Ranger,2006,2007,184720,Flex,Automático,Marrom,4,PR,10000,0
Ford,Focus,2008,2008,127868,Flex,Automático,Cinza,4,ES,10000,0
Fiat,Palio,2025,2025,1554,Flex,Automático,Cinza,4,PR,44249,1
Nissan,Versa,2013,2013,86362,Flex,Manual,Marrom,2,RJ,18519,0
Volkswagen,Voyage,2006,2006,336464,Flex,Manual,Preto,4,PE,10000,0
Hyundai,HB20,2012,2013,145966,Flex,Automático,Marrom,4,SC,13711,0
Toyota,Hilux,2015,2016,223891,Gasolina,Automático,Azul,2,SP,10000,0
Jeep,Commander,2021,2021,38320,Flex,Automático,Cinza,4,RJ,76572,0
Ford,Ka,2011,2011,165825,Flex,Automático,Marrom,4,BA,10000,0
Renault,Logan,2021,2022,37173,Flex,Automático,Marrom,4,PE,41666,1
Fiat,Mobi,2015,2015,183971,Gasolina,Manual,Cinza,4,GO,10000,0
Peugeot,2008,2021,2021,63093,Flex,Manual,Preto,4,PE,33774,0
Chevrolet,Prisma,2012,2012,245618,Flex,Manual,Preto,4,ES,10000,0
Chevrolet,Tracker,2013,2013,188479,Flex,Automático,Azul,4,PE,10000,0
Jeep,Renegade,2007,2007,143606,Gasolina,Automático,Vermelho,4,PE,14393,0
Volkswagen,Gol,2022,2022,40145,Flex,Automatizado,Azul,4,DF,21430,1
Honda,WR-V,2013,2014,87882,Flex,Automático,Prata,4,DF,31775,0
Chevrolet,Cobalt,2024,2024,10206,Flex,Automático,Azul,4,PR,47401,1
Honda,Civic,2013,2013,170987,Gasolina,Manual,Azul,2,CE,12150,0
Jeep,Renegade,2007,2007,304779,Flex,Manual,Vermelho,4,PE,10000,0
Peugeot,208,2014,2015,60389,Etanol,Automático,Branco,2,PR,21593,0
Citroën,C3,2015,2015,132904,Flex,Manual,Azul,4,CE,10042,0
